date,county,state,fips,cases,newCases,deaths,newDeaths
2020-03-07,Fairfax,Virginia,51059,1,1,0,0
2020-03-08,Fairfax,Virginia,51059,2,1,0,0
2020-03-09,Fairfax,Virginia,51059,4,2,0,0
2020-03-09,Virginia Beach city,Virginia,51810,1,1,0,0
2020-03-10,Fairfax,Virginia,51059,4,0,0,0
2020-03-10,Loudoun,Virginia,51107,2,2,0,0
2020-03-10,Virginia Beach city,Virginia,51810,2,1,0,0
2020-03-11,Arlington,Virginia,51013,2,2,0,0
2020-03-11,Fairfax,Virginia,51059,4,0,0,0
2020-03-11,Loudoun,Virginia,51107,2,0,0,0
2020-03-11,Virginia Beach city,Virginia,51810,2,0,0,0
2020-03-12,Alexandria city,Virginia,51510,1,1,0,0
2020-03-12,Arlington,Virginia,51013,2,0,0,0
2020-03-12,Fairfax,Virginia,51059,4,0,0,0
2020-03-12,Hanover,Virginia,51085,1,1,0,0
2020-03-12,James City,Virginia,51095,3,3,0,0
2020-03-12,Loudoun,Virginia,51107,2,0,0,0
2020-03-12,Prince Edward,Virginia,51147,1,1,0,0
2020-03-12,Prince William,Virginia,51153,1,1,0,0
2020-03-12,Virginia Beach city,Virginia,51810,2,0,0,0
2020-03-13,Alexandria city,Virginia,51510,1,0,0,0
2020-03-13,Arlington,Virginia,51013,5,3,0,0
2020-03-13,Fairfax,Virginia,51059,6,2,0,0
2020-03-13,Hanover,Virginia,51085,1,0,0,0
2020-03-13,Harrisonburg city,Virginia,51660,1,1,0,0
2020-03-13,James City,Virginia,51095,8,5,0,0
2020-03-13,Loudoun,Virginia,51107,3,1,0,0
2020-03-13,Prince Edward,Virginia,51147,1,0,0,0
2020-03-13,Prince William,Virginia,51153,2,1,0,0
2020-03-13,Virginia Beach city,Virginia,51810,2,0,0,0
2020-03-14,Alexandria city,Virginia,51510,1,0,0,0
2020-03-14,Arlington,Virginia,51013,7,2,0,0
2020-03-14,Chesterfield,Virginia,51041,1,1,0,0
2020-03-14,Fairfax,Virginia,51059,10,4,0,0
2020-03-14,Hanover,Virginia,51085,1,0,0,0
2020-03-14,Harrisonburg city,Virginia,51660,1,0,0,0
2020-03-14,James City,Virginia,51095,9,1,1,1
2020-03-14,Loudoun,Virginia,51107,5,2,0,0
2020-03-14,Prince Edward,Virginia,51147,1,0,0,0
2020-03-14,Prince William,Virginia,51153,2,0,0,0
2020-03-14,Spotsylvania,Virginia,51177,1,1,0,0
2020-03-14,Virginia Beach city,Virginia,51810,3,1,0,0
2020-03-15,Alexandria city,Virginia,51510,1,0,0,0
2020-03-15,Arlington,Virginia,51013,8,1,0,0
2020-03-15,Chesterfield,Virginia,51041,1,0,0,0
2020-03-15,Fairfax,Virginia,51059,10,0,0,0
2020-03-15,Hanover,Virginia,51085,1,0,0,0
2020-03-15,Harrisonburg city,Virginia,51660,1,0,0,0
2020-03-15,James City,Virginia,51095,9,0,1,0
2020-03-15,Loudoun,Virginia,51107,5,0,0,0
2020-03-15,Prince Edward,Virginia,51147,1,0,0,0
2020-03-15,Prince William,Virginia,51153,3,1,0,0
2020-03-15,Spotsylvania,Virginia,51177,1,0,0,0
2020-03-15,Virginia Beach city,Virginia,51810,4,1,0,0
2020-03-16,Alexandria city,Virginia,51510,2,1,0,0
2020-03-16,Arlington,Virginia,51013,9,1,0,0
2020-03-16,Chesterfield,Virginia,51041,2,1,0,0
2020-03-16,Fairfax,Virginia,51059,10,0,0,0
2020-03-16,Hanover,Virginia,51085,1,0,0,0
2020-03-16,Harrisonburg city,Virginia,51660,1,0,0,0
2020-03-16,James City,Virginia,51095,10,1,1,0
2020-03-16,Loudoun,Virginia,51107,5,0,0,0
2020-03-16,Prince Edward,Virginia,51147,1,0,0,0
